------BEGIN-----
Set Voltages and References
CT Status,|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|
8kv Imon+,|999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,996,981,962,948,938,930,915,899,880,868,859,850,839,821,804,788,772,757,742,727,713,698,683,671,661,650,636,621,605,589,573,556,540,532,516,503,489,471,457,447,433,418,402,390,376,362,347,334,319,306,291,278,263,250,235,221,207,195,180,166,153,138,124,110,96,82,68,54,11,11,11,11,11,53,67,81,95,109,123,137,151,166,179,194,207,221,235,250,264,280,296,309,323,337,348,361,377,393,407,424,437,452,461,473,490,505,520,533,543,556,572,596,610,621,642,653,660,671,687,702,722,737,753,762,779,796,812,826,840,851,858,867,879,893,906,921,937,951,968,982,996,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999|
8kv Imon-,|999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,984,964,950,931,917,907,899,885,870,856,844,833,820,808,792,775,759,744,729,713,699,685,671,658,649,640,625,610,594,579,562,547,535,520,508,492,479,464,451,438,424,409,395,383,369,353,341,328,312,300,285,272,257,244,230,217,203,189,177,163,149,137,121,107,93,80,66,52,39,12,12,12,12,12,38,51,65,79,92,106,120,134,148,161,175,189,203,216,230,244,259,275,288,302,314,327,340,352,370,385,398,412,428,440,451,463,478,494,507,521,533,545,567,581,592,613,624,633,646,661,672,691,706,721,730,747,764,780,793,806,820,830,840,852,861,873,886,902,915,932,945,959,974,987,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999|
3kv Imon,|175,145,116,89,60,42,28,28,27,27,27,26,26,26,25,25,24,24,23,23,22,22,22,21,21,20,20,20,19,19,18,18,17,17,17,16,16,15,15,15,14,14,14,14,14,13,13,13,13,13,13,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,13,13,13,13,13,13,14,14,14,14,14,15,15,15,16,16,17,17,18,18,18,19,19,20,20,20,21,21,21,22,22,23,23,24,24,24,25,25,26,26,26,27,27,28,42,60,89,117,144,174,28|
Temp1,|27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27|
Temp2,|27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,27,27,27,28,27,27,27,27,27,27,27,27|
Temp3,|27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27|
Temp4,|28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,29,28,28,28,29,29,29,29,29,29,29,29,29,29,28,29,29,29|
 
EtherCAT regulation Pass/Fail
Vout+,|P,P,P,P,P,P,P,P,P,FAIL-HIGH,P,FAIL-HIGH,P,P,P,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,P,P,P,P,FAIL-LOW,P,P,P,FAIL-HIGH,FAIL-LOW,FAIL-HIGH,P,P,P,P,P,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-LOW,FAIL-LOW,P,P,FAIL-HIGH,FAIL-LOW,FAIL-HIGH,P,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,FAIL-HIGH,P,FAIL-HIGH,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL,FAIL,FAIL,FAIL,FAIL,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-HIGH,P,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-LOW,P,FAIL-LOW,P,FAIL-LOW,P,FAIL-LOW,FAIL-LOW,FAIL-HIGH,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-HIGH,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P|
Vout-,|FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-LOW,FAIL-LOW,FAIL-HIGH,FAIL-LOW,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-HIGH,FAIL-LOW,FAIL-LOW,P,P,FAIL-LOW,P,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-HIGH,P,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,FAIL,FAIL,FAIL,FAIL,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,FAIL-LOW,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,FAIL-LOW,FAIL-LOW,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,P,P,P,P,FAIL-LOW,FAIL-LOW,P,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,P,P,P,P,P,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,P,FAIL-LOW,P,P,P,P,P,P,P,P,P,P|
Vdiff,|FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,P,P,FAIL-HIGH,FAIL-HIGH,P,FAIL-LOW,P,P,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,P,P,FAIL-HIGH,P,P,P,FAIL-LOW,FAIL-HIGH,P,P,P,P,P,P,P,P,P,P,FAIL-LOW,FAIL-LOW,P,P,P,P,P,FAIL-HIGH,P,FAIL-HIGH,FAIL-HIGH,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,P,P,P,P,P,P,P,P,FAIL-LOW,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,P,P,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,P,P,P,P,FAIL-HIGH,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-HIGH,P,FAIL-HIGH,P,P,P,P,P,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-HIGH,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P|
CT Out,|P,FAIL-HIGH,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-HIGH,FAIL-HIGH,P,P|
Set Voltages and References
VSet 8KV,|-8000,-8000,-8000,-8000,-8000,-8000,-8000,-8000,-7900,-7800,-7700,-7600,-7500,-7400,-7300,-7200,-7100,-7000,-6900,-6800,-6700,-6600,-6500,-6400,-6300,-6200,-6100,-6000,-5900,-5800,-5700,-5600,-5500,-5400,-5300,-5200,-5100,-5000,-4900,-4800,-4700,-4600,-4500,-4400,-4300,-4200,-4100,-4000,-3900,-3800,-3700,-3600,-3500,-3400,-3300,-3200,-3100,-3000,-2900,-2800,-2700,-2600,-2500,-2400,-2300,-2200,-2100,-2000,-1900,-1800,-1700,-1600,-1500,-1400,-1300,-1200,-1100,-1000,-900,-800,-700,-600,-500,-400,-300,-200,-100,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8000,8000,8000,8000,8000,8000,8000|
VSet 3KV,|3000,2500,2000,1500,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1000,1500,2000,2500,3000,0|
------END-----
