------BEGIN-----
Set Voltages and References
CT Status,|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|
8kv Imon+,|999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,998,990,973,962,945,930,913,900,887,875,864,856,843,828,813,797,783,767,751,737,721,705,692,677,667,655,640,625,614,595,578,564,549,543,525,511,495,479,463,454,440,421,408,395,380,364,350,338,322,310,295,281,265,252,237,223,210,195,181,167,153,137,125,110,96,82,68,54,11,11,11,11,11,54,68,82,96,110,124,138,152,166,181,195,208,224,236,252,264,281,294,309,322,337,351,365,380,394,406,424,438,453,465,477,494,509,524,537,549,564,579,594,610,625,641,655,666,676,691,706,721,735,752,767,786,799,813,830,846,857,866,876,889,901,916,933,948,963,976,992,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999|
8kv Imon-,|999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,990,972,958,942,931,915,900,884,872,864,851,837,827,813,799,785,769,754,739,723,709,693,679,670,655,642,629,614,599,588,569,553,543,529,520,501,486,470,459,444,432,417,398,388,374,357,344,331,316,303,289,276,261,247,233,219,205,192,178,164,151,137,121,108,93,80,66,52,38,12,12,12,12,12,38,51,65,79,93,107,121,134,148,163,176,190,205,217,232,245,260,274,287,302,315,329,344,356,371,385,400,413,429,443,454,467,483,499,514,527,540,552,566,582,596,612,626,639,652,667,677,690,704,720,734,754,767,781,798,812,824,836,850,863,872,884,900,914,928,941,957,974,988,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999|
3kv Imon,|173,144,116,90,60,42,28,28,27,27,27,26,26,25,25,24,24,23,23,23,22,22,22,21,21,20,20,19,19,19,18,18,18,17,17,16,16,15,15,15,14,14,14,14,14,13,13,13,13,13,13,13,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,13,13,13,13,13,13,14,14,14,14,14,15,15,15,16,16,17,17,18,18,18,19,19,20,20,20,21,21,21,22,23,23,23,24,24,25,25,26,26,26,27,27,28,28,42,61,90,116,144,175,28|
Temp1,|26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27|
Temp2,|26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27|
Temp3,|26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,26,27,26,27,27,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,27,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27|
Temp4,|27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28|
 
EtherCAT regulation Pass/Fail
Vout+,|P,P,P,P,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,P,P,P,P,P,P,P,P,P,FAIL-HIGH,P,P,FAIL-LOW,P,P,P,P,P,P,P,P,FAIL-HIGH,FAIL-HIGH,P,FAIL-HIGH,FAIL-HIGH,P,P,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,FAIL-LOW,P,FAIL-HIGH,FAIL-LOW,FAIL-LOW,P,P,FAIL-LOW,P,FAIL-LOW,FAIL-LOW,P,P,P,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,P,FAIL-HIGH,P,P,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL,FAIL,FAIL,FAIL,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-HIGH,P,FAIL-HIGH,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH|
Vout-,|FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-HIGH,P,P,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-HIGH,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,P,P,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL,FAIL,FAIL,FAIL,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-HIGH,FAIL-HIGH,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,FAIL-LOW,FAIL-LOW,FAIL-HIGH,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,P,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,P,P,P,P,P,P,FAIL-LOW,FAIL-LOW,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-LOW,P,FAIL-LOW,P,P,P,P|
Vdiff,|FAIL-LOW,P,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,P,P,P,FAIL-HIGH,P,FAIL-HIGH,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-LOW,P,FAIL-LOW,FAIL-HIGH,P,P,FAIL-HIGH,FAIL-LOW,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-HIGH,P,P,FAIL-HIGH,P,P,P,FAIL-HIGH,P,P,P,FAIL-HIGH,FAIL-HIGH,P,P,P,FAIL-HIGH,P,P,P,P,P,P,P,FAIL-LOW,FAIL-LOW,FAIL-LOW,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-HIGH,FAIL-HIGH,P,P,P,FAIL-HIGH,P,P,P,P,FAIL-HIGH,FAIL-HIGH,P,P,P,FAIL-HIGH,P,P,P,P,P,P,P,P,P,P,FAIL-HIGH,FAIL-HIGH,P,P,P,FAIL-HIGH,P,P,P,FAIL-HIGH,P,P|
CT Out,|P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,FAIL-HIGH,P,P|
Set Voltages and References
VSet 8KV,|-8000,-8000,-8000,-8000,-8000,-8000,-8000,-8000,-7900,-7800,-7700,-7600,-7500,-7400,-7300,-7200,-7100,-7000,-6900,-6800,-6700,-6600,-6500,-6400,-6300,-6200,-6100,-6000,-5900,-5800,-5700,-5600,-5500,-5400,-5300,-5200,-5100,-5000,-4900,-4800,-4700,-4600,-4500,-4400,-4300,-4200,-4100,-4000,-3900,-3800,-3700,-3600,-3500,-3400,-3300,-3200,-3100,-3000,-2900,-2800,-2700,-2600,-2500,-2400,-2300,-2200,-2100,-2000,-1900,-1800,-1700,-1600,-1500,-1400,-1300,-1200,-1100,-1000,-900,-800,-700,-600,-500,-400,-300,-200,-100,0,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8000,8000,8000,8000,8000,8000,8000|
VSet 3KV,|3000,2500,2000,1500,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1000,1500,2000,2500,3000,0|
------END-----
